processed_file,source_file,legacy_shift_id,display_name,scientific_class,scientific_class_definition,retained_use_class,reporting_family,shift_kind,interpretation,center_offset_fraction,width_multiplier,reference_full_scale_counts,relative_count_fraction,synthetic_full_scale_count_budget,gaussian_kernel_size,gaussian_sigma_pixels,before_minmax_mae_stored_units,before_minmax_nmae,before_minmax_rmse_stored_units,before_minmax_nrmse,before_minmax_changed_pixel_fraction,after_minmax_mae_uint8_units,after_minmax_nmae,after_minmax_rmse_uint8_units,after_minmax_nrmse,after_minmax_changed_pixel_fraction,minmax_mae_residual_ratio,minmax_cancellation_fraction,after_minmax_exact_pixel_identity
81a208fa-0cf3-4450-b19d-06c07fcbaa3f.png,81a208fa-0cf3-4450-b19d-06c07fcbaa3f.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,2.929140979424119,0.011486827370290663,3.945374773049834,0.01547205793352876,0.9686317443847656,4.236286163330078,0.016612886915019914,5.669836092939617,0.02223465134486124,0.8633413314819336,1.4462554698077212,-0.44625546980772124,False
81a208fa-0cf3-4450-b19d-06c07fcbaa3f.png,81a208fa-0cf3-4450-b19d-06c07fcbaa3f.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,4.141036748886108,0.016239359799553366,5.576499647254743,0.02186862606766566,0.9686317443847656,5.122235298156738,0.020087197247673483,6.917332452496542,0.027126793931358986,0.8836002349853516,1.2369451441199022,-0.2369451441199022,False
81a208fa-0cf3-4450-b19d-06c07fcbaa3f.png,81a208fa-0cf3-4450-b19d-06c07fcbaa3f.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,5.848446872085333,0.022935085772883657,7.87602594877316,0.030886376269698666,0.9686317443847656,6.570371627807617,0.02576616324630438,8.863807713023895,0.03476003024715253,0.9051055908203125,1.1234387131339152,-0.12343871313391519,False
81a208fa-0cf3-4450-b19d-06c07fcbaa3f.png,81a208fa-0cf3-4450-b19d-06c07fcbaa3f.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.40456447366052595,0.001586527347688337,0.5858813804430066,0.0022975740409529673,0.9723682403564453,0.7727432250976562,0.0030303655886182597,1.0673546678299939,0.004185704579725467,0.6130161285400391,1.9100619935948027,-0.9100619935948027,False
81a208fa-0cf3-4450-b19d-06c07fcbaa3f.png,81a208fa-0cf3-4450-b19d-06c07fcbaa3f.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,1.125556743615793,0.00441394801417958,1.6247654750141531,0.006371629313780993,0.9654874801635742,2.1941728591918945,0.008604599447811351,2.82992563830698,0.011097747601203843,0.8150997161865234,1.9494111439848225,-0.9494111439848225,False
81a208fa-0cf3-4450-b19d-06c07fcbaa3f.png,81a208fa-0cf3-4450-b19d-06c07fcbaa3f.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.7372180496573957,0.006812619802578022,2.5539117969230727,0.010015340380090481,0.9708375930786133,3.1792097091674805,0.012467489055558747,4.066618137903879,0.015947522109426977,0.8564796447753906,1.8300579537464894,-0.8300579537464894,False
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,38.3853229522705,0.15053067824419802,38.391966733483684,0.15055673228817132,0.999812126159668,15.824114799499512,0.062055352154900045,17.945335112488134,0.07037386318622797,0.9935674667358398,0.41224388861273115,0.5877561113872689,False
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,33.88490123748779,0.13288196563720703,35.423254866813025,0.13891472496789423,0.9981441497802734,24.055644035339355,0.09433585896211512,25.481478397261796,0.09992736626377174,0.9978656768798828,0.7099222118648508,0.2900777881351492,False
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,voi_width_narrow,DICOM LINEAR width x0.75,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,0.75,,,,,,11.67182909381327,0.04577187879926773,14.21533920304387,0.05574642824723086,0.9979562759399414,11.759017944335938,0.04611379586014093,14.270684472117459,0.055963468518107684,0.9840908050537109,1.007470024605559,-0.007470024605559011,False
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,voi_width_wide,DICOM LINEAR width x1.25,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,1.25,,,,,,9.669676586378332,0.037920300338738555,12.272365707389726,0.04812692434270481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,2.5150682772509754,0.009863012851964609,3.3341769589374093,0.01307520376053886,0.9980621337890625,2.501248359680176,0.009808817096785003,3.346324321846282,0.013122840477828558,0.8412914276123047,0.9945051521281542,0.005494847871845843,False
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,3.5597977712750435,0.01395999125990213,4.719629259067236,0.01850835003555779,0.9980411529541016,3.553400993347168,0.013934905856263403,4.731755907633168,0.018555905520130072,0.8860149383544922,0.9982030501902404,0.0017969498097596404,False
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,5.027330758050084,0.019715022580588566,6.666787113821642,0.02614426319145742,0.9980487823486328,5.021212577819824,0.01969102971694049,6.667023228011086,0.026145189129455237,0.9190483093261719,0.9987830161720586,0.0012169838279414424,False
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.3299719997034132,0.0012940078419741692,0.829476367754868,0.0032528485009994824,0.9969377517700195,0.22551727294921875,0.0008843814625459559,0.8416586494693454,0.003300622154781747,0.17945384979248047,0.6834436653774234,0.3165563346225766,False
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,0.994879774575114,0.0039014893120592705,2.5838382493432475,0.010132699017032343,0.9904804229736328,2.196563720703125,0.008613975375306372,3.382448242874184,0.013264502913232093,0.8168430328369141,2.2078685051580402,-1.2078685051580402,False
81d9d146-e9bb-478b-aeed-c2431780030e.png,81d9d146-e9bb-478b-aeed-c2431780030e.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.824016340726475,0.007153005257750882,4.767438526324635,0.018695837358135823,0.9950952529907227,18.49214744567871,0.07251822527717142,21.434924980301023,0.08405852933451381,0.9500694274902344,10.138147906237288,-9.138147906237288,False
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,41.05518355427018,0.16100071982066738,41.06323401965155,0.16103229027314334,1.0,19.999377250671387,0.07842893039478975,20.92154267711675,0.08204526540045784,0.9736156463623047,0.4871340356872241,0.512865964312776,False
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,34.59419419966548,0.13566350666535482,35.101047540509846,0.1376511668255288,0.9747409820556641,23.85805892944336,0.0935610154095818,24.694051949931843,0.09683941941149743,0.9747390747070312,0.6896549979381819,0.31034500206181814,False
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,voi_width_narrow,DICOM LINEAR width x0.75,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,0.75,,,,,,8.505251267001073,0.03335392653725911,10.17511925332162,0.03990242844439851,0.9747409820556641,7.981398582458496,0.03129960228415096,10.192307958339915,0.039969835130744764,0.9485187530517578,0.9384083235053811,0.06159167649461894,False
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,voi_width_wide,DICOM LINEAR width x1.25,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,1.25,,,,,,6.058665206688747,0.023759471398779403,8.29473302395039,0.03252836479980545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,2.8901823330670595,0.01133404836496886,3.7060395377935538,0.014533488383504132,0.9747409820556641,3.641988754272461,0.01428230884028416,4.633502876601104,0.01817059951608276,0.8913297653198242,1.2601242186708632,-0.2601242186708632,False
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,4.079711134545505,0.015998867194296097,5.231976092611573,0.020517553304359108,0.9747409820556641,4.636063575744629,0.018180641473508348,5.931389887198238,0.023260352498816618,0.9078884124755859,1.1363705475341463,-0.13637054753414635,False
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,5.773430787026882,0.022640905047164244,7.406624741534121,0.029045587221702435,0.9747409820556641,6.0334320068359375,0.02366051767386642,7.734377835976437,0.0303308934744174,0.9235334396362305,1.0450340931415143,-0.0450340931415143,False
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.27664284385335836,0.0010848738974641504,0.3945149512520082,0.0015471174558902281,0.9732675552368164,3.029825210571289,0.011881667492436427,3.2164974293306416,0.012613715409139772,0.9689817428588867,10.952118509081426,-9.952118509081426,False
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,0.7966125521136749,0.0031239707926026465,1.1383806182284426,0.004464237718542912,0.9782829284667969,13.803544998168945,0.054131549012427234,14.471585681768788,0.05675131639909329,0.9749259948730469,17.327802532791637,-16.327802532791637,False
82475321-76c4-44da-8799-38399abe8037.png,82475321-76c4-44da-8799-38399abe8037.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.3030278350782991,0.005109913078738428,1.9300829523887912,0.007568952754465848,0.9808931350708008,51.29867458343506,0.20117127287621592,53.63354917549592,0.2103276438254742,0.9768037796020508,39.36882482664119,-38.36882482664119,False
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,38.202589118623166,0.1498140749749928,38.55269946790411,0.15118705673687888,1.0,22.65622615814209,0.08884794571820427,24.88463227760486,0.09758679324550926,0.9563312530517578,0.5930547295575193,0.40694527044248074,False
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,33.506384959733836,0.1313975880773876,34.57281620414547,0.13557967138880575,0.9712953567504883,16.56139087677002,0.0649466308892942,19.63823839009867,0.0770126995690144,0.9712810516357422,0.49427567004535417,0.5057243299546459,False
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,voi_width_narrow,DICOM LINEAR width x0.75,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,0.75,,,,,,17.504962076532077,0.06864691010404736,20.40162718265739,0.08000638110846035,0.9712953567504883,15.979560852050781,0.0626649445178462,18.583253965792785,0.072875505748207,0.9618520736694336,0.9128589243545796,0.0871410756454204,False
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,voi_width_wide,DICOM LINEAR width x1.25,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,1.25,,,,,,10.93447361782098,0.04288028869733718,12.858344818399672,0.05042488164078303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,3.1865741829387844,0.012496369344857977,4.206641558471597,0.016496633562633714,0.9712953567504883,3.728804588317871,0.014622763091442632,4.945921174929471,0.019395769313448906,0.8694524765014648,1.1701609233772867,-0.17016092337728672,False
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,4.502143767662346,0.017655465755538613,5.945975943214216,0.023317552718487122,0.9712953567504883,4.8988494873046875,0.019211174460018382,6.491536425686574,0.025457005590927742,0.8943796157836914,1.0881148493061836,-0.08811484930618363,False
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,6.3721788842231035,0.024988936800874915,8.403719375821572,0.032955762258123814,0.9712953567504883,6.6711835861206055,0.026161504259296493,8.809333990082106,0.034546407804243555,0.9152364730834961,1.04692346328158,-0.046923463281580036,False
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.40809510407076643,0.0016003729571402606,0.6670976654248099,0.002616069276175725,0.9742641448974609,5.221602439880371,0.02047687231325636,5.818533852206243,0.0228177798125735,0.9373693466186523,12.795062689541382,-11.795062689541382,False
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,1.141459051801694,0.004476310007065467,1.9039494594630095,0.0074664684684823904,0.9713258743286133,5.845364570617676,0.022922998316147747,6.670686423856055,0.026159554603357078,0.9293489456176758,5.120958619927079,-4.120958619927079,False
82d1c9a4-49f0-4e33-b359-06e9b4a38e11.png,82d1c9a4-49f0-4e33-b359-06e9b4a38e11.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.7707568445213908,0.0069441444883191795,3.0152302961424104,0.011824432533891805,0.9741058349609375,6.425543785095215,0.025198210921942018,7.4925769310897525,0.02938265463172452,0.9282131195068359,3.628699109635204,-2.628699109635204,False
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,51.590297664466654,0.20231489280183002,51.93763863221785,0.20367701424399157,1.0,22.826842308044434,0.08951702865899779,24.82415710969801,0.09734963572430592,0.9979915618896484,0.44246386125751425,0.5575361387424858,False
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,21.552151247074722,0.08451824018460675,22.52705487321496,0.08834139165966652,0.9984445571899414,18.08026123046875,0.07090298521752451,20.352064317604615,0.0798120169317828,0.9984149932861328,0.8389074957388668,0.1610925042611332,False
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,voi_width_narrow,DICOM LINEAR width x0.75,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,0.75,,,,,,24.63822149357719,0.09662047644540075,29.868506338626013,0.11713139740637651,0.9984445571899414,14.27402400970459,0.05597656474393957,17.058728342680546,0.06689697389286489,0.9635429382324219,0.5793447393686922,0.42065526063130776,False
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,voi_width_wide,DICOM LINEAR width x1.25,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,1.25,,,,,,12.447022221571098,0.04881185184929843,13.799151214260784,0.05411431848729719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,poisson_dose_50pct,Poisson-like noise at relative count budget 0.50,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.5,2048.0,,,3.011209732387215,0.011808665617204764,3.926046499580124,0.015396260782667152,0.9984445571899414,7.664755821228027,0.030057865965600106,9.240985859961125,0.03623916023514166,0.9537172317504883,2.545407494798309,-1.545407494798309,False
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,poisson_dose_25pct,Poisson-like noise at relative count budget 0.25,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.25,1024.0,,,4.266173339448869,0.016730091527250468,5.5628400737653125,0.02181505911280515,0.9984445571899414,13.663286209106445,0.05358151454551547,15.938785695594042,0.06250504194350605,0.9754753112792969,3.2027030132046983,-2.2027030132046983,False
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,poisson_dose_12p5pct,Poisson-like noise at relative count budget 0.125,D,physically unsupported for these stored values,B,poisson_like_intensity_noise,poisson_like_noise,Physically unsupported as dose/quantum noise for these stored values; retained as generic signal-dependent intensity sensitivity.,,,4096.0,0.125,512.0,,,6.026055697351694,0.023631590970006642,7.854410673964344,0.03080161048613468,0.9984445571899414,14.96468448638916,0.05868503720152612,17.94463435126019,0.07037111510298115,0.9766693115234375,2.4833299322085223,-1.4833299322085223,False
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,gaussian_kernel_3,"Gaussian blur 3x3, sigma 0.5 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,3,0.5,0.2933858825967571,0.001150532872928459,0.8584427586543204,0.0033664421908012566,0.9964122772216797,3.3764190673828125,0.013240859087775735,3.829973296229244,0.015019503122467625,0.9291439056396484,11.508457862723807,-10.508457862723807,False
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,gaussian_kernel_5,"Gaussian blur 5x5, sigma 1.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,5,1.0,0.8791310331181349,0.0034475726788946465,2.8608666255718243,0.011219084806164016,0.9707670211791992,3.807528495788574,0.014931484297210095,5.0837837499131835,0.01993640686240464,0.9491338729858398,4.331013640007553,-3.331013640007553,False
82d4330a-d429-4adc-b0f5-0b2afba4fd2d.png,82d4330a-d429-4adc-b0f5-0b2afba4fd2d.dcm,gaussian_kernel_9,"Gaussian blur 9x9, sigma 2.0 px",C,physics-motivated proxy,C,spatial_resolution_blur,gaussian_blur,Generic blur/spatial-resolution proxy; not a detector or reconstruction model.,,,,,,9,2.0,1.5532887138390605,0.006091328289564943,5.293062245313762,0.020757106844367695,0.9735708236694336,4.583508491516113,0.017974543103984757,7.367625477333615,0.028892648930720057,0.9527425765991211,2.9508413025081826,-1.9508413025081826,False
83f0d9e7-520b-41ee-a7c0-f93713784281.png,83f0d9e7-520b-41ee-a7c0-f93713784281.dcm,voi_center_lower,DICOM LINEAR center -15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,-0.15,1.0,,,,,,60.10574807923867,0.2357088159970144,60.402962260562866,0.2368743618061289,1.0,26.52957057952881,0.1040375316844267,27.52307230880104,0.10793361689725899,0.9987344741821289,0.44138158873847333,0.5586184112615267,False
83f0d9e7-520b-41ee-a7c0-f93713784281.png,83f0d9e7-520b-41ee-a7c0-f93713784281.dcm,voi_center_higher,DICOM LINEAR center +15% of full-input-range width,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.15,1.0,,,,,,15.513262291567035,0.06083632271202759,16.595521122269528,0.06508047498929226,0.9993171691894531,17.256336212158203,0.06767190671434589,18.694837271631783,0.07331308733973248,0.9992866516113281,1.1123602429863315,-0.11236024298633152,False
83f0d9e7-520b-41ee-a7c0-f93713784281.png,83f0d9e7-520b-41ee-a7c0-f93713784281.dcm,voi_width_narrow,DICOM LINEAR width x0.75,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,0.75,,,,,,32.95135857609841,0.1292210140239153,37.09841774342636,0.1454839911506916,0.9993171691894531,13.101378440856934,0.05137795467002719,16.108988271635223,0.06317250302602048,0.9712228775024414,0.39759751970773516,0.6024024802922648,False
83f0d9e7-520b-41ee-a7c0-f93713784281.png,83f0d9e7-520b-41ee-a7c0-f93713784281.dcm,voi_width_wide,DICOM LINEAR width x1.25,A,DICOM display-transform sensitivity,A,display_transform,dicom_linear_window,Synthetic DICOM display-transform sensitivity; not a recovered display preset.,0.0,1.25,,,,,,17.01867618438413,0.06673990660542796,17.20195416587563,0.06745864378774757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
